Step,AgentID,X,Y,velocity,current_lane
750,7,25.39999998067315,100.0,[0.5 0. ],0
750,8,0.0,100.0,[0.5 0. ],0
750,9,0.0,100.0,[0.5 0. ],0
751,0,375.4,100.0,[0.5 0. ],0
751,1,325.8999993280903,100.0,[0.5 0. ],0
751,2,275.89999979073144,100.0,[0.5 0. ],0
751,3,225.8999998286443,100.0,[0.5 0. ],0
751,4,175.89999986655602,100.0,[0.5 0. ],0
751,5,125.89999990446779,100.0,[0.5 0. ],0
751,6,75.89999994238093,100.0,[0.5 0. ],0
751,7,25.899999980294023,100.0,[0.5 0. ],0
751,8,0.0,100.0,[0.5 0. ],0
751,9,0.0,100.0,[0.5 0. ],0
752,0,375.9,100.0,[0.5 0. ],0
752,1,326.39999932705973,100.0,[0.5 0. ],0
752,2,276.3999997903523,100.0,[0.5 0. ],0
752,3,226.39999982826518,100.0,[0.5 0. ],0
752,4,176.3999998661769,100.0,[0.5 0. ],0
752,5,126.39999990408866,100.0,[0.5 0. ],0
752,6,76.3999999420018,100.0,[0.5 0. ],0
752,7,26.399999979914895,100.0,[0.5 0. ],0
752,8,0.0,100.0,[0.5 0. ],0
752,9,0.0,100.0,[0.5 0. ],0
753,0,376.4,100.0,[0.5 0. ],0
753,1,326.89999932602916,100.0,[0.5 0. ],0
753,2,276.89999978997315,100.0,[0.5 0. ],0
753,3,226.89999982788606,100.0,[0.5 0. ],0
753,4,176.89999986579778,100.0,[0.5 0. ],0
753,5,126.89999990370953,100.0,[0.5 0. ],0
753,6,76.89999994162267,100.0,[0.5 0. ],0
753,7,26.899999979535767,100.0,[0.5 0. ],0
753,8,0.0,100.0,[0.5 0. ],0
753,9,0.0,100.0,[0.5 0. ],0
754,0,376.9,100.0,[0.5 0. ],0
754,1,327.3999993249986,100.0,[0.5 0. ],0
754,2,277.399999789594,100.0,[0.5 0. ],0
754,3,227.39999982750695,100.0,[0.5 0. ],0
754,4,177.39999986541866,100.0,[0.5 0. ],0
754,5,127.3999999033304,100.0,[0.5 0. ],0
754,6,77.39999994124354,100.0,[0.5 0. ],0
754,7,27.39999997915664,100.0,[0.5 0. ],0
754,8,0.0,100.0,[0.5 0. ],0
754,9,0.0,100.0,[0.5 0. ],0
755,0,377.4,100.0,[0.5 0. ],0
755,1,327.899999323968,100.0,[0.5 0. ],0
755,2,277.89999978921486,100.0,[0.5 0. ],0
755,3,227.89999982712783,100.0,[0.5 0. ],0
755,4,177.89999986503955,100.0,[0.5 0. ],0
755,5,127.89999990295127,100.0,[0.5 0. ],0
755,6,77.8999999408644,100.0,[0.5 0. ],0
755,7,27.89999997877751,100.0,[0.5 0. ],0
755,8,0.0,100.0,[0.5 0. ],0
755,9,0.0,100.0,[0.5 0. ],0
756,0,377.9,100.0,[0.5 0. ],0
756,1,328.39999932293745,100.0,[0.5 0. ],0
756,2,278.3999997888357,100.0,[0.5 0. ],0
756,3,228.3999998267487,100.0,[0.5 0. ],0
756,4,178.39999986466043,100.0,[0.5 0. ],0
756,5,128.39999990257215,100.0,[0.5 0. ],0
756,6,78.39999994048527,100.0,[0.5 0. ],0
756,7,28.399999978398384,100.0,[0.5 0. ],0
756,8,0.0,100.0,[0.5 0. ],0
756,9,0.0,100.0,[0.5 0. ],0
757,0,378.4,100.0,[0.5 0. ],0
757,1,328.8999993219069,100.0,[0.5 0. ],0
757,2,278.89999978845657,100.0,[0.5 0. ],0
757,3,228.8999998263696,100.0,[0.5 0. ],0
757,4,178.8999998642813,100.0,[0.5 0. ],0
757,5,128.89999990219303,100.0,[0.5 0. ],0
757,6,78.89999994010614,100.0,[0.5 0. ],0
757,7,28.899999978019256,100.0,[0.5 0. ],0
757,8,0.0,100.0,[0.5 0. ],0
757,9,0.0,100.0,[0.5 0. ],0
758,0,378.9,100.0,[0.5 0. ],0
758,1,329.3999993208763,100.0,[0.5 0. ],0
758,2,279.3999997880774,100.0,[0.5 0. ],0
758,3,229.39999982599048,100.0,[0.5 0. ],0
758,4,179.3999998639022,100.0,[0.5 0. ],0
758,5,129.3999999018139,100.0,[0.5 0. ],0
758,6,79.39999993972701,100.0,[0.5 0. ],0
758,7,29.399999977640128,100.0,[0.5 0. ],0
758,8,0.0,100.0,[0.5 0. ],0
758,9,0.0,100.0,[0.5 0. ],0
759,0,379.4,100.0,[0.5 0. ],0
759,1,329.89999931984573,100.0,[0.5 0. ],0
759,2,279.8999997876983,100.0,[0.5 0. ],0
759,3,229.89999982561136,100.0,[0.5 0. ],0
759,4,179.89999986352308,100.0,[0.5 0. ],0
759,5,129.8999999014348,100.0,[0.5 0. ],0
759,6,79.89999993934788,100.0,[0.5 0. ],0
759,7,29.899999977261,100.0,[0.5 0. ],0
759,8,0.0,100.0,[0.5 0. ],0
759,9,0.0,100.0,[0.5 0. ],0
760,0,379.9,100.0,[0.5 0. ],0
760,1,330.39999931881516,100.0,[0.5 0. ],0
760,2,280.39999978731913,100.0,[0.5 0. ],0
760,3,230.39999982523224,100.0,[0.5 0. ],0
760,4,180.39999986314396,100.0,[0.5 0. ],0
760,5,130.39999990105568,100.0,[0.5 0. ],0
760,6,80.39999993896875,100.0,[0.5 0. ],0
760,7,30.399999976881872,100.0,[0.5 0. ],0
760,8,0.0,100.0,[0.5 0. ],0
760,9,0.0,100.0,[0.5 0. ],0
761,0,380.4,100.0,[0.5 0. ],0
761,1,330.8999993177846,100.0,[0.5 0. ],0
761,2,280.89999978694,100.0,[0.5 0. ],0
761,3,230.89999982485313,100.0,[0.5 0. ],0
761,4,180.89999986276484,100.0,[0.5 0. ],0
761,5,130.89999990067656,100.0,[0.5 0. ],0
761,6,80.89999993858962,100.0,[0.5 0. ],0
761,7,30.899999976502745,100.0,[0.5 0. ],0
761,8,0.0,100.0,[0.5 0. ],0
761,9,0.0,100.0,[0.5 0. ],0
762,0,380.9,100.0,[0.5 0. ],0
762,1,331.399999316754,100.0,[0.5 0. ],0
762,2,281.39999978656084,100.0,[0.5 0. ],0
762,3,231.399999824474,100.0,[0.5 0. ],0
762,4,181.39999986238573,100.0,[0.5 0. ],0
762,5,131.39999990029744,100.0,[0.5 0. ],0
762,6,81.39999993821048,100.0,[0.5 0. ],0
762,7,31.399999976123617,100.0,[0.5 0. ],0
762,8,0.0,100.0,[0.5 0. ],0
762,9,0.0,100.0,[0.5 0. ],0
763,0,381.4,100.0,[0.5 0. ],0
763,1,331.89999931572345,100.0,[0.5 0. ],0
763,2,281.8999997861817,100.0,[0.5 0. ],0
763,3,231.8999998240949,100.0,[0.5 0. ],0
763,4,181.8999998620066,100.0,[0.5 0. ],0
763,5,131.89999989991833,100.0,[0.5 0. ],0
763,6,81.89999993783135,100.0,[0.5 0. ],0
763,7,31.89999997574449,100.0,[0.5 0. ],0
763,8,0.0,100.0,[0.5 0. ],0
763,9,0.0,100.0,[0.5 0. ],0
764,0,381.9,100.0,[0.5 0. ],0
764,1,332.3999993146929,100.0,[0.5 0. ],0
764,2,282.39999978580255,100.0,[0.5 0. ],0
764,3,232.39999982371577,100.0,[0.5 0. ],0
764,4,182.3999998616275,100.0,[0.5 0. ],0
764,5,132.3999998995392,100.0,[0.5 0. ],0
764,6,82.39999993745222,100.0,[0.5 0. ],0
764,7,32.39999997536536,100.0,[0.5 0. ],0
764,8,0.0,100.0,[0.5 0. ],0
764,9,0.0,100.0,[0.5 0. ],0
765,0,382.4,100.0,[0.5 0. ],0
765,1,332.8999993136623,100.0,[0.5 0. ],0
765,2,282.8999997854234,100.0,[0.5 0. ],0
765,3,232.89999982333666,100.0,[0.5 0. ],0
765,4,182.89999986124838,100.0,[0.5 0. ],0
765,5,132.8999998991601,100.0,[0.5 0. ],0
765,6,82.89999993707309,100.0,[0.5 0. ],0
765,7,32.89999997498623,100.0,[0.5 0. ],0
765,8,0.0,100.0,[0.5 0. ],0
765,9,0.0,100.0,[0.5 0. ],0
766,0,382.9,100.0,[0.5 0. ],0
766,1,333.39999931263173,100.0,[0.5 0. ],0
766,2,283.39999978504426,100.0,[0.5 0. ],0
766,3,233.39999982295754,100.0,[0.5 0. ],0
766,4,183.39999986086926,100.0,[0.5 0. ],0
766,5,133.39999989878098,100.0,[0.5 0. ],0
766,6,83.39999993669396,100.0,[0.5 0. ],0
766,7,33.3999999746071,100.0,[0.5 0. ],0
766,8,0.0,100.0,[0.5 0. ],0
766,9,0.0,100.0,[0.5 0. ],0
767,0,383.4,100.0,[0.5 0. ],0
767,1,333.89999931160116,100.0,[0.5 0. ],0
767,2,283.8999997846651,100.0,[0.5 0. ],0
767,3,233.89999982257842,100.0,[0.5 0. ],0
767,4,183.89999986049014,100.0,[0.5 0. ],0
767,5,133.89999989840186,100.0,[0.5 0. ],0
767,6,83.89999993631483,100.0,[0.5 0. ],0
767,7,33.89999997422797,100.0,[0.5 0. ],0
767,8,0.0,100.0,[0.5 0. ],0
767,9,0.0,100.0,[0.5 0. ],0
768,0,383.9,100.0,[0.5 0. ],0
768,1,334.3999993105706,100.0,[0.5 0. ],0
768,2,284.39999978428597,100.0,[0.5 0. ],0
768,3,234.3999998221993,100.0,[0.5 0. ],0
768,4,184.39999986011102,100.0,[0.5 0. ],0
768,5,134.39999989802274,100.0,[0.5 0. ],0
768,6,84.3999999359357,100.0,[0.5 0. ],0
768,7,34.399999973848836,100.0,[0.5 0. ],0
768,8,0.0,100.0,[0.5 0. ],0
768,9,0.0,100.0,[0.5 0. ],0
769,0,384.4,100.0,[0.5 0. ],0
769,1,334.89999930954,100.0,[0.5 0. ],0
769,2,284.8999997839068,100.0,[0.5 0. ],0
769,3,234.8999998218202,100.0,[0.5 0. ],0
769,4,184.8999998597319,100.0,[0.5 0. ],0
769,5,134.89999989764362,100.0,[0.5 0. ],0
769,6,84.89999993555656,100.0,[0.5 0. ],0
769,7,34.899999973469704,100.0,[0.5 0. ],0
769,8,0.0,100.0,[0.5 0. ],0
769,9,0.0,100.0,[0.5 0. ],0
770,0,384.9,100.0,[0.5 0. ],0
770,1,335.39999930850945,100.0,[0.5 0. ],0
770,2,285.3999997835277,100.0,[0.5 0. ],0
770,3,235.39999982144107,100.0,[0.5 0. ],0
770,4,185.3999998593528,100.0,[0.5 0. ],0
770,5,135.3999998972645,100.0,[0.5 0. ],0
770,6,85.39999993517743,100.0,[0.5 0. ],0
770,7,35.39999997309057,100.0,[0.5 0. ],0
770,8,0.0,100.0,[0.5 0. ],0
770,9,0.0,100.0,[0.5 0. ],0
771,0,385.4,100.0,[0.5 0. ],0
771,1,335.8999993074789,100.0,[0.5 0. ],0
771,2,285.89999978314853,100.0,[0.5 0. ],0
771,3,235.89999982106195,100.0,[0.5 0. ],0
771,4,185.89999985897367,100.0,[0.5 0. ],0
771,5,135.8999998968854,100.0,[0.5 0. ],0
771,6,85.8999999347983,100.0,[0.5 0. ],0
771,7,35.89999997271144,100.0,[0.5 0. ],0
771,8,0.0,100.0,[0.5 0. ],0
771,9,0.0,100.0,[0.5 0. ],0
772,0,385.9,100.0,[0.5 0. ],0
772,1,336.3999993064483,100.0,[0.5 0. ],0
772,2,286.3999997827694,100.0,[0.5 0. ],0
772,3,236.39999982068284,100.0,[0.5 0. ],0
772,4,186.39999985859455,100.0,[0.5 0. ],0
772,5,136.39999989650627,100.0,[0.5 0. ],0
772,6,86.39999993441917,100.0,[0.5 0. ],0
772,7,36.39999997233231,100.0,[0.5 0. ],0
772,8,0.0,100.0,[0.5 0. ],0
772,9,0.0,100.0,[0.5 0. ],0
773,0,386.4,100.0,[0.5 0. ],0
773,1,336.89999930541774,100.0,[0.5 0. ],0
773,2,286.89999978239024,100.0,[0.5 0. ],0
773,3,236.89999982030372,100.0,[0.5 0. ],0
773,4,186.89999985821544,100.0,[0.5 0. ],0
773,5,136.89999989612716,100.0,[0.5 0. ],0
773,6,86.89999993404004,100.0,[0.5 0. ],0
773,7,36.89999997195318,100.0,[0.5 0. ],0
773,8,0.0,100.0,[0.5 0. ],0
773,9,0.0,100.0,[0.5 0. ],0
774,0,386.9,100.0,[0.5 0. ],0
774,1,337.39999930438717,100.0,[0.5 0. ],0
774,2,287.3999997820111,100.0,[0.5 0. ],0
774,3,237.3999998199246,100.0,[0.5 0. ],0
774,4,187.39999985783632,100.0,[0.5 0. ],0
774,5,137.39999989574804,100.0,[0.5 0. ],0
774,6,87.39999993366091,100.0,[0.5 0. ],0
774,7,37.39999997157405,100.0,[0.5 0. ],0
774,8,0.0,100.0,[0.5 0. ],0
774,9,0.0,100.0,[0.5 0. ],0
775,0,387.4,100.0,[0.5 0. ],0
775,1,337.8999993033566,100.0,[0.5 0. ],0
775,2,287.89999978163195,100.0,[0.5 0. ],0
775,3,237.89999981954549,100.0,[0.5 0. ],0
775,4,187.8999998574572,100.0,[0.5 0. ],0
775,5,137.89999989536892,100.0,[0.5 0. ],0
775,6,87.89999993328178,100.0,[0.5 0. ],0
775,7,37.899999971194916,100.0,[0.5 0. ],0
775,8,0.0,100.0,[0.5 0. ],0
775,9,0.0,100.0,[0.5 0. ],0
776,0,387.9,100.0,[0.5 0. ],0
776,1,338.399999302326,100.0,[0.5 0. ],0
776,2,288.3999997812528,100.0,[0.5 0. ],0
776,3,238.39999981916637,100.0,[0.5 0. ],0
776,4,188.3999998570781,100.0,[0.5 0. ],0
776,5,138.3999998949898,100.0,[0.5 0. ],0
776,6,88.39999993290265,100.0,[0.5 0. ],0
776,7,38.399999970815784,100.0,[0.5 0. ],0
776,8,0.0,100.0,[0.5 0. ],0
776,9,0.0,100.0,[0.5 0. ],0
777,0,388.4,100.0,[0.5 0. ],0
777,1,338.89999930129545,100.0,[0.5 0. ],0
777,2,288.89999978087366,100.0,[0.5 0. ],0
777,3,238.89999981878725,100.0,[0.5 0. ],0
777,4,188.89999985669897,100.0,[0.5 0. ],0
777,5,138.8999998946107,100.0,[0.5 0. ],0
777,6,88.89999993252351,100.0,[0.5 0. ],0
777,7,38.89999997043665,100.0,[0.5 0. ],0
777,8,0.0,100.0,[0.5 0. ],0
777,9,0.0,100.0,[0.5 0. ],0
778,0,388.9,100.0,[0.5 0. ],0
778,1,339.3999993002649,100.0,[0.5 0. ],0
778,2,289.3999997804945,100.0,[0.5 0. ],0
778,3,239.39999981840813,100.0,[0.5 0. ],0
778,4,189.39999985631985,100.0,[0.5 0. ],0
778,5,139.39999989423157,100.0,[0.5 0. ],0
778,6,89.39999993214438,100.0,[0.5 0. ],0
778,7,39.39999997005752,100.0,[0.5 0. ],0
778,8,0.0,100.0,[0.5 0. ],0
778,9,0.0,100.0,[0.5 0. ],0
779,0,389.4,100.0,[0.5 0. ],0
779,1,339.8999992992343,100.0,[0.5 0. ],0
779,2,289.89999978011537,100.0,[0.5 0. ],0
779,3,239.89999981802902,100.0,[0.5 0. ],0
779,4,189.89999985594073,100.0,[0.5 0. ],0
779,5,139.89999989385245,100.0,[0.5 0. ],0
779,6,89.89999993176525,100.0,[0.5 0. ],0
779,7,39.89999996967839,100.0,[0.5 0. ],0
779,8,0.0,100.0,[0.5 0. ],0
779,9,0.0,100.0,[0.5 0. ],0
780,0,389.9,100.0,[0.5 0. ],0
780,1,340.39999929820374,100.0,[0.5 0. ],0
780,2,290.3999997797362,100.0,[0.5 0. ],0
780,3,240.3999998176499,100.0,[0.5 0. ],0
780,4,190.39999985556162,100.0,[0.5 0. ],0
780,5,140.39999989347334,100.0,[0.5 0. ],0
780,6,90.39999993138612,100.0,[0.5 0. ],0
780,7,40.39999996929926,100.0,[0.5 0. ],0
780,8,0.0,100.0,[0.5 0. ],0
780,9,0.0,100.0,[0.5 0. ],0
781,0,390.4,100.0,[0.5 0. ],0
781,1,340.89999929717317,100.0,[0.5 0. ],0
781,2,290.8999997793571,100.0,[0.5 0. ],0
781,3,240.89999981727078,100.0,[0.5 0. ],0
781,4,190.8999998551825,100.0,[0.5 0. ],0
781,5,140.89999989309422,100.0,[0.5 0. ],0
781,6,90.89999993100699,100.0,[0.5 0. ],0
781,7,40.89999996892013,100.0,[0.5 0. ],0
781,8,0.0,100.0,[0.5 0. ],0
781,9,0.0,100.0,[0.5 0. ],0
782,0,390.9,100.0,[0.5 0. ],0
782,1,341.3999992961426,100.0,[0.5 0. ],0
782,2,291.39999977897793,100.0,[0.5 0. ],0
782,3,241.39999981689166,100.0,[0.5 0. ],0
782,4,191.39999985480338,100.0,[0.5 0. ],0
782,5,141.3999998927151,100.0,[0.5 0. ],0
782,6,91.39999993062786,100.0,[0.5 0. ],0
782,7,41.399999968540996,100.0,[0.5 0. ],0
782,8,0.0,100.0,[0.5 0. ],0
782,9,0.0,100.0,[0.5 0. ],0
783,0,391.4,100.0,[0.5 0. ],0
783,1,341.899999295112,100.0,[0.5 0. ],0
783,2,291.8999997785988,100.0,[0.5 0. ],0
783,3,241.89999981651255,100.0,[0.5 0. ],0
783,4,191.89999985442427,100.0,[0.5 0. ],0
783,5,141.89999989233598,100.0,[0.5 0. ],0
783,6,91.89999993024873,100.0,[0.5 0. ],0
783,7,41.899999968161865,100.0,[0.5 0. ],0
783,8,0.0,100.0,[0.5 0. ],0
783,9,0.0,100.0,[0.5 0. ],0
784,0,391.9,100.0,[0.5 0. ],0
784,1,342.39999929408145,100.0,[0.5 0. ],0
784,2,292.39999977821964,100.0,[0.5 0. ],0
784,3,242.39999981613343,100.0,[0.5 0. ],0
784,4,192.39999985404515,100.0,[0.5 0. ],0
784,5,142.39999989195687,100.0,[0.5 0. ],0
784,6,92.3999999298696,100.0,[0.5 0. ],0
784,7,42.39999996778273,100.0,[0.5 0. ],0
784,8,0.0,100.0,[0.5 0. ],0
784,9,0.0,100.0,[0.5 0. ],0
785,0,392.4,100.0,[0.5 0. ],0
785,1,342.8999992930509,100.0,[0.5 0. ],0
785,2,292.8999997778405,100.0,[0.5 0. ],0
785,3,242.8999998157543,100.0,[0.5 0. ],0
785,4,192.89999985366603,100.0,[0.5 0. ],0
785,5,142.89999989157775,100.0,[0.5 0. ],0
785,6,92.89999992949046,100.0,[0.5 0. ],0
785,7,42.8999999674036,100.0,[0.5 0. ],0
785,8,0.0,100.0,[0.5 0. ],0
785,9,0.0,100.0,[0.5 0. ],0
786,0,392.9,100.0,[0.5 0. ],0
786,1,343.3999992920203,100.0,[0.5 0. ],0
786,2,293.39999977746135,100.0,[0.5 0. ],0
786,3,243.3999998153752,100.0,[0.5 0. ],0
786,4,193.39999985328691,100.0,[0.5 0. ],0
786,5,143.39999989119863,100.0,[0.5 0. ],0
786,6,93.39999992911133,100.0,[0.5 0. ],0
786,7,43.39999996702447,100.0,[0.5 0. ],0
786,8,0.0,100.0,[0.5 0. ],0
786,9,0.0,100.0,[0.5 0. ],0
787,0,393.4,100.0,[0.5 0. ],0
787,1,343.89999929098974,100.0,[0.5 0. ],0
787,2,293.8999997770822,100.0,[0.5 0. ],0
787,3,243.89999981499608,100.0,[0.5 0. ],0
787,4,193.8999998529078,100.0,[0.5 0. ],0
787,5,143.89999989081952,100.0,[0.5 0. ],0
787,6,93.8999999287322,100.0,[0.5 0. ],0
787,7,43.89999996664534,100.0,[0.5 0. ],0
787,8,0.0,100.0,[0.5 0. ],0
787,9,0.0,100.0,[0.5 0. ],0
788,0,393.9,100.0,[0.5 0. ],0
788,1,344.39999928995917,100.0,[0.5 0. ],0
788,2,294.39999977670305,100.0,[0.5 0. ],0
788,3,244.39999981461696,100.0,[0.5 0. ],0
788,4,194.39999985252868,100.0,[0.5 0. ],0
788,5,144.3999998904404,100.0,[0.5 0. ],0
788,6,94.39999992835307,100.0,[0.5 0. ],0
788,7,44.39999996626621,100.0,[0.5 0. ],0
788,8,0.0,100.0,[0.5 0. ],0
788,9,0.0,100.0,[0.5 0. ],0
789,0,394.4,100.0,[0.5 0. ],0
789,1,344.8999992889286,100.0,[0.5 0. ],0
789,2,294.8999997763239,100.0,[0.5 0. ],0
789,3,244.89999981423784,100.0,[0.5 0. ],0
789,4,194.89999985214956,100.0,[0.5 0. ],0
789,5,144.89999989006128,100.0,[0.5 0. ],0
789,6,94.89999992797394,100.0,[0.5 0. ],0
789,7,44.899999965887076,100.0,[0.5 0. ],0
789,8,0.0,100.0,[0.5 0. ],0
789,9,0.0,100.0,[0.5 0. ],0
790,0,394.9,100.0,[0.5 0. ],0
790,1,345.399999287898,100.0,[0.5 0. ],0
790,2,295.39999977594476,100.0,[0.5 0. ],0
790,3,245.39999981385873,100.0,[0.5 0. ],0
790,4,195.39999985177045,100.0,[0.5 0. ],0
790,5,145.39999988968216,100.0,[0.5 0. ],0
790,6,95.3999999275948,100.0,[0.5 0. ],0
790,7,45.399999965507945,100.0,[0.5 0. ],0
790,8,0.0,100.0,[0.5 0. ],0
790,9,0.0,100.0,[0.5 0. ],0
791,0,395.4,100.0,[0.5 0. ],0
791,1,345.89999928686746,100.0,[0.5 0. ],0
791,2,295.8999997755656,100.0,[0.5 0. ],0
791,3,245.8999998134796,100.0,[0.5 0. ],0
791,4,195.89999985139133,100.0,[0.5 0. ],0
791,5,145.89999988930305,100.0,[0.5 0. ],0
791,6,95.89999992721567,100.0,[0.5 0. ],0
791,7,45.89999996512881,100.0,[0.5 0. ],0
791,8,0.0,100.0,[0.5 0. ],0
791,9,0.0,100.0,[0.5 0. ],0
792,0,395.9,100.0,[0.5 0. ],0
792,1,346.3999992858369,100.0,[0.5 0. ],0
792,2,296.3999997751865,100.0,[0.5 0. ],0
792,3,246.3999998131005,100.0,[0.5 0. ],0
792,4,196.3999998510122,100.0,[0.5 0. ],0
792,5,146.39999988892393,100.0,[0.5 0. ],0
792,6,96.39999992683654,100.0,[0.5 0. ],0
792,7,46.39999996474968,100.0,[0.5 0. ],0
792,8,0.0,100.0,[0.5 0. ],0
792,9,0.0,100.0,[0.5 0. ],0
793,0,396.4,100.0,[0.5 0. ],0
793,1,346.8999992848063,100.0,[0.5 0. ],0
793,2,296.8999997748073,100.0,[0.5 0. ],0
793,3,246.89999981272138,100.0,[0.5 0. ],0
793,4,196.8999998506331,100.0,[0.5 0. ],0
793,5,146.8999998885448,100.0,[0.5 0. ],0
793,6,96.89999992645741,100.0,[0.5 0. ],0
793,7,46.89999996437055,100.0,[0.5 0. ],0
793,8,0.0,100.0,[0.5 0. ],0
793,9,0.0,100.0,[0.5 0. ],0
794,0,396.9,100.0,[0.5 0. ],0
794,1,347.39999928377574,100.0,[0.5 0. ],0
794,2,297.3999997744282,100.0,[0.5 0. ],0
794,3,247.39999981234226,100.0,[0.5 0. ],0
794,4,197.39999985025398,100.0,[0.5 0. ],0
794,5,147.3999998881657,100.0,[0.5 0. ],0
794,6,97.39999992607828,100.0,[0.5 0. ],0
794,7,47.39999996399142,100.0,[0.5 0. ],0
794,8,0.0,100.0,[0.5 0. ],0
794,9,0.0,100.0,[0.5 0. ],0
795,0,397.4,100.0,[0.5 0. ],0
795,1,347.89999928274517,100.0,[0.5 0. ],0
795,2,297.89999977404904,100.0,[0.5 0. ],0
795,3,247.89999981196314,100.0,[0.5 0. ],0
795,4,197.89999984987486,100.0,[0.5 0. ],0
795,5,147.89999988778658,100.0,[0.5 0. ],0
795,6,97.89999992569915,100.0,[0.5 0. ],0
795,7,47.89999996361229,100.0,[0.5 0. ],0
795,8,0.0,100.0,[0.5 0. ],0
795,9,0.0,100.0,[0.5 0. ],0
796,0,397.9,100.0,[0.5 0. ],0
796,1,348.3999992817146,100.0,[0.5 0. ],0
796,2,298.3999997736699,100.0,[0.5 0. ],0
796,3,248.39999981158402,100.0,[0.5 0. ],0
796,4,198.39999984949574,100.0,[0.5 0. ],0
796,5,148.39999988740746,100.0,[0.5 0. ],0
796,6,98.39999992532002,100.0,[0.5 0. ],0
796,7,48.39999996323316,100.0,[0.5 0. ],0
796,8,0.0,100.0,[0.5 0. ],0
796,9,0.0,100.0,[0.5 0. ],0
797,0,398.4,100.0,[0.5 0. ],0
797,1,348.899999280684,100.0,[0.5 0. ],0
797,2,298.89999977329074,100.0,[0.5 0. ],0
797,3,248.8999998112049,100.0,[0.5 0. ],0
797,4,198.89999984911663,100.0,[0.5 0. ],0
797,5,148.89999988702834,100.0,[0.5 0. ],0
797,6,98.89999992494089,100.0,[0.5 0. ],0
797,7,48.899999962854025,100.0,[0.5 0. ],0
797,8,0.0,100.0,[0.5 0. ],0
797,9,0.0,100.0,[0.5 0. ],0
798,0,398.9,100.0,[0.5 0. ],0
798,1,349.39999927965346,100.0,[0.5 0. ],0
798,2,299.3999997729116,100.0,[0.5 0. ],0
798,3,249.3999998108258,100.0,[0.5 0. ],0
798,4,199.3999998487375,100.0,[0.5 0. ],0
798,5,149.39999988664923,100.0,[0.5 0. ],0
798,6,99.39999992456175,100.0,[0.5 0. ],0
798,7,49.399999962474894,100.0,[0.5 0. ],0
798,8,0.0,100.0,[0.5 0. ],0
798,9,0.0,100.0,[0.5 0. ],0
799,0,399.4,100.0,[0.5 0. ],0
799,1,349.8999992786229,100.0,[0.5 0. ],0
799,2,299.89999977253245,100.0,[0.5 0. ],0
799,3,249.89999981044667,100.0,[0.5 0. ],0
799,4,199.8999998483584,100.0,[0.5 0. ],0
799,5,149.8999998862701,100.0,[0.5 0. ],0
799,6,99.89999992418262,100.0,[0.5 0. ],0
799,7,49.89999996209576,100.0,[0.5 0. ],0
799,8,0.0,100.0,[0.5 0. ],0
799,9,0.0,100.0,[0.5 0. ],0
800,0,399.9,100.0,[0.5 0. ],0
800,1,350.3999992775923,100.0,[0.5 0. ],0
800,2,300.3999997721533,100.0,[0.5 0. ],0
800,3,250.39999981006756,100.0,[0.5 0. ],0
800,4,200.39999984797927,100.0,[0.5 0. ],0
800,5,150.399999885891,100.0,[0.5 0. ],0
800,6,100.39999992380349,100.0,[0.5 0. ],0
800,7,50.39999996171663,100.0,[0.5 0. ],0
800,8,0.3999999996295456,100.0,[0.5 0. ],0
800,9,0.0,100.0,[0.5 0. ],0
801,0,400.4,100.0,[0.5 0. ],0
801,1,350.89999927656174,100.0,[0.5 0. ],0
801,2,300.89999977177416,100.0,[0.5 0. ],0
801,3,250.89999980968844,100.0,[0.5 0. ],0
801,4,200.89999984760016,100.0,[0.5 0. ],0
801,5,150.89999988551187,100.0,[0.5 0. ],0
801,6,100.89999992342436,100.0,[0.5 0. ],0
801,7,50.8999999613375,100.0,[0.5 0. ],0
801,8,0.8999999992504175,100.0,[0.5 0. ],0
801,9,0.0,100.0,[0.5 0. ],0
802,0,400.9,100.0,[0.5 0. ],0
802,1,351.3999992755312,100.0,[0.5 0. ],0
802,2,301.399999771395,100.0,[0.5 0. ],0
802,3,251.39999980930932,100.0,[0.5 0. ],0
802,4,201.39999984722104,100.0,[0.5 0. ],0
802,5,151.39999988513276,100.0,[0.5 0. ],0
802,6,101.39999992304523,100.0,[0.5 0. ],0
802,7,51.39999996095837,100.0,[0.5 0. ],0
802,8,1.3999999988712895,100.0,[0.5 0. ],0
802,9,0.0,100.0,[0.5 0. ],0
803,0,401.4,100.0,[0.5 0. ],0
803,1,351.8999992745006,100.0,[0.5 0. ],0
803,2,301.89999977101587,100.0,[0.5 0. ],0
803,3,251.8999998089302,100.0,[0.5 0. ],0
803,4,201.89999984684192,100.0,[0.5 0. ],0
803,5,151.89999988475364,100.0,[0.5 0. ],0
803,6,101.8999999226661,100.0,[0.5 0. ],0
803,7,51.89999996057924,100.0,[0.5 0. ],0
803,8,1.8999999984921614,100.0,[0.5 0. ],0
803,9,0.0,100.0,[0.5 0. ],0
804,0,401.9,100.0,[0.5 0. ],0
804,1,352.39999927347003,100.0,[0.5 0. ],0
804,2,302.3999997706367,100.0,[0.5 0. ],0
804,3,252.3999998085511,100.0,[0.5 0. ],0
804,4,202.3999998464628,100.0,[0.5 0. ],0
804,5,152.39999988437452,100.0,[0.5 0. ],0
804,6,102.39999992228697,100.0,[0.5 0. ],0
804,7,52.399999960200105,100.0,[0.5 0. ],0
